index,comment,n_star,date_time,label,sentiment_label,label_id
5568,xài rất okey_sạc rất nhanh_pin cũng không đến nổi nào kém như mấy bạn đánh_giá so_sánh pin 4000 mah với 5000 mah sao công_bằng,5,1/5/2020,{BATTERY#Positive};{GENERAL#Positive};,positive,1
5569,mới mua cho vợ tầm 1 tuần mà cảm_ứng không nhạy_máy đơ gọi điện thì nói_chuyện tầm 1 phut còn về sau thì bên kia nói không nghe gì đã thử gọi nhiều người đều vậy để lên đổi lại,1,24/05/2020,{FEATURES#Negative};{PERFORMANCE#Neutral};,negative,0
5570,sau khi em dùng được 3 tháng thì em có bảo_hành bảo_hành về xong thì mất luôn vân tay messenger thì không còn vừa call_video vừa ra nhắn_tin được nữa,3,26/06/2020,{PERFORMANCE#Negative};{SER&ACC#Negative};,neutral,2
5571,máy sử_dụng 2 tháng toàn_bộ tốt hết chỉ làm pin mau_tục thôi_vân tay nhạy_máy cấu_hình mạnh chơi game không giật 5 sao sao,5,3/4/2020,{FEATURES#Positive};{BATTERY#Negative};{PERFORMANCE#Positive};{GENERAL#Positive};,positive,1
5572,chơi game bị nhảy cảm_ứng 1 ngón di_chuyển 1 ngón ra kill khi lướt ngón ra kill thì ngón di_chuyển bị mất,2,7/8/2020,{FEATURES#Negative};,negative,0
5573,mới mua 3 ngày tại đmx nhưng xem youtube hình_ảnh nhợt_nhạt không được sắc_nét kể_cả fb cũng vậy cứ bị nhờ nhờ camera trước chụp ảnh nhạt lắm không bằng con huawei6yll tôi mua hơn 3 nămđang dùng hình_ảnh xuất_sắc_đẹp hơn camera chụp còn tươi hơn,1,11/7/2019,{SCREEN#Negative};{CAMERA#Negative};,negative,0
5574,mới mua được 2 ngày theo đánh_giá của mình máy này mọi chức_năng đều ở mức trung_bình kháđộ sáng trưng_bìnhloamàn hìnhvv chỉ duy_nhất không chấp_nhận được viên pin 5020 mà tuột nhanh hơn pin 4 k bấm bấm là tuột,1,18/05/2020,{SCREEN#Neutral};{FEATURES#Neutral};{BATTERY#Negative};{GENERAL#Neutral};,negative,0
5575,máy mới mua hồi sáng nhưng mình đánh_giá máy rất chắc_chắn rất đẹpnhiều người đánh_giá máy nóng_hao pin nhanh nhưng mình thấy máy chỉ ấm_pin cũng đủ dùng không tuột nhanhcảm_ơn cô nhân_viên linh_nga bên thế_giới di_động quỳnh_côi quỳnh phụ_thái_bình rất nhiệt_tình và xinh_gái cười_duyên,5,22/05/2019,{BATTERY#Neutral};{PERFORMANCE#Neutral};{DESIGN#Positive};{SER&ACC#Positive};,positive,1
5576,điện_thoại samsung rất tốt nhưng vân_tay mở rất là nhiều lần mới được chơi game hơn bị giật_lát nhẹ_pin khá trâu chơi hai ngày mới hết,4,29/07/2020,{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Negative};{SER&ACC#Positive};,positive,1
5577,khá tốt_pin khi không hoạt_động trừ 4 còn lại mọi thứ okgame_mượt không nóng_máykhi hoạt_động tiêu_hao pin khá tốt,4,8/2/2020,{BATTERY#Neutral};{PERFORMANCE#Positive};{GENERAL#Positive};,positive,1
5578,bản màu xanh lá cây siêu_đẹp sạc nhanh pin trâu camera chụp hình rất đẹp nhưng hơi bị ảo quá vân_tay không nhạy màn_hình 64 inch xem phim rất thích,4,4 tuần trước,{SCREEN#Positive};{CAMERA#Neutral};{FEATURES#Negative};{BATTERY#Positive};{DESIGN#Positive};,positive,1
5579,mới mua máy nàyokchấtmượt như 1 số chỗchạy októm lại là mk_săn thành_công sau 1 tuần mong nó,5,17/04/2019,{FEATURES#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};,positive,1
5580,quá tuyệt_vời máy mượt_camera đẹp sạc nhanh màn_hình hiển_thị sắc_net không có j để chê cả,5,1 tuần trước,{SCREEN#Positive};{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};,positive,1
5581,mình vừa lấy dùng thấy trước_mắt cũng tạm ổncảm_ứng mượt_camera không chê được máy cầm rất nhẹ nhưng mình thấy vị_trí mở khóa vân tay thấp,5,13/09/2019,{CAMERA#Positive};{FEATURES#Positive};{DESIGN#Neutral};{GENERAL#Neutral};,positive,1
5582,máy xài mượt_pin trâu lại xạc rất nhanh_camera hay màn_hình hiển_thị đẹp rất hài_lòng ngon hơn con note cũ đã xài rất nhiều,5,11/8/2020,{SCREEN#Positive};{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};,positive,1
5583,trong tầm giá máy này là vô_địch chơi game ngon mượt_pin khủng nhưng mk mua phải máy bị lỗi nhỏ phần đa_nhiệm khi chơi pubg bấm đa_nhiệm thì màn_hình bị mờ rồi bị đơ nhẹ một tý mới thoát ra đa_nhiệm được nếu máy bị lỗi như_vậy thì có đổi miễn_phí máy khác được không ạ,5,13/03/2020,{BATTERY#Negative};{PERFORMANCE#Neutral};{PRICE#Neutral};{GENERAL#Positive};{OTHERS};,positive,1
5584,mình mới mua được 1 tuần hình_ảnh không sắc nét không thật hối_hận quámáy nặng đang tính đổi con khác mà nghe nói thu lại 80 thui,1,14/05/2020,{SCREEN#Negative};{DESIGN#Negative};{GENERAL#Negative};,negative,0
5585,đã mua 1 em cho bố_mẹ dùng thấy mọi người đánh_giá không tốt lắm lỗi_pin nên khá lo_lắng trước khi mua ủng_hộ vinsmart nên vẫn chốt mua sau 1 tuần dùng thì trừ camera trước màu kém nhợt_nhạt thì mọi thứ là tốt mong vinsmart có_thể cập_nhật phần_mềm để chỉnh màu camera trước cho tốt hơn,4,25/07/2020,{CAMERA#Negative};{GENERAL#Positive};{SER&ACC#Positive};,positive,1
5586,mua mới 5 ngày gọi cho người_thân_ái cũng kêu loa nhỏ nói không nghe rõ chạy qua thế_giới di_động kiểm_tra 2 lần nhan_viên cu kêu bình_thường thực_sự rất buồn xin đổi qua điện_thoại khác nhưng không được họ nói hết trả_góp muốn đổi phải trả 20 chan,3,10/8/2020,{FEATURES#Negative};{SER&ACC#Negative};,neutral,2
5587,máy chạy mượt_os của máy được tùy_biến có nhiều tính_năng hay quản_lý ram tốt đã số với oppo a5 2020 và kết_quả y11 trống từ 22 g còn a5 bản 4 g ram trống 1415 g trở xuống khi chưa cài app còn a5 3 g ram thì trống 1718 g không hiểu sao a5 4 g lại trống_ít hơn a5 3 g và mình đã chọn y11,5,28/10/2019,{PERFORMANCE#Positive};,positive,1
5588,điện_thoại mới mua chưa được 1 tháng mà giật_kchạy không nổi thấy mua cái này tiếc thật đó uổng 7 tr,2,2/5/2020,{PERFORMANCE#Negative};{PRICE#Negative};{OTHERS};,negative,0
5589,xài rất đã nha_mn rất là ưng_ý thật tuyệt_vời khi t sở_hữu được chiếc điện_thoại này yêu yêu,5,7/1/2020,{GENERAL#Positive};,positive,1
5590,tốt siêu_bền huyền_thoại nokia bắt wifi đập chết hết các loại iphone_chiếu màn_hình điện_thoại lên tivi rất nhanh rất đáng tiền tôi yêu nokia,5,5/7/2020,{FEATURES#Positive};{DESIGN#Positive};{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};,positive,1
5591,mua được 3 ngày cũng có một_số lỗi nhỏ nhưng không đáng_kể lúc chưa bật chế_độ tiết_kiệm pin thì tuột hơi nhanh nhưng bật rồi thì trâu_bò phải nói cả ngày lên facebook chơi game gần 1 h sáng còn 30 pin chơi pubg mobile thì hơi nóng thật nhưng không nóng lắm còn chơi mấy game bình_thường thì ôi thôi siêu_phẩm,5,12/11/2019,{BATTERY#Neutral};{PERFORMANCE#Neutral};{GENERAL#Neutral};,positive,1
5592,mua và dùng được 3 ngày máy mượt và khá nhanh mọi tác_vụ bắt sóng 4 g và wifi chỉ tạm tốt tầm 3 vạch sóng pin cũng tạm tốt đủ dùng 1 ngày nếu vào mạng miệt_mài mà không chơi game nói_chung là_là ưng mỗi tội mua máy khi giá 135 tr thì hôm sau còn 12990 tr híc,4,8/6/2020,{FEATURES#Positive};{BATTERY#Neutral};{PERFORMANCE#Positive};{PRICE#Negative};{GENERAL#Positive};,positive,1
5593,vừa mua được 3 ngày mà xài thì không vừa ý cám biến vân_tay thì chậm pin thì nhanh hết xài có xíu là nóng_máy chất_lượng hình_ảnh thì không như mong_đợi màu_sắc không được rõ giống kiểu bị nhòe sai_lầm từ trước giờ khi mua điện_thoại,1,5/9/2019,{SCREEN#Negative};{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};,negative,0
5594,máy mới mua rất tin dùng các sản_phẩm của samsung và thấy s20 lần này có nhiều đột_phá hay,5,12/6/2020,{GENERAL#Positive};{SER&ACC#Positive};,positive,1
5595,dùng rất tuyệt_hiệu_năng tốt_định ngoại_hình quá đẹp sạc nhanh chỉ cần 30 p thì dùng được cả ngày,5,4/11/2019,{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};,positive,1
5596,cài mở khóa nhận_diện khuôn_mặt thì khỏi chêcực nhạy_nhaai chưa cài thì thử đi mn,5,26/02/2020,{FEATURES#Positive};{PERFORMANCE#Positive};,positive,1
5597,sản_phẩm rất tốt nhưng mình mới mua mà pin_xài được co 1 ngày là hết à có_thể nào khắc_phục được không vậy a,5,10/7/2020,{BATTERY#Negative};{GENERAL#Positive};,positive,1
5598,chơi liên_quân không hề mượt_ram 4 gb nhưng_mà kiểm_tra thì không quá gb chất_lượng kém cứ cập_nhập phiên_bản mới là sẽ giật hơn thất_vọng,2,5 ngày trước,{PERFORMANCE#Negative};,negative,0
5599,quá mượt tốt tốt mượt mức tưởng_tượng mượt hơn mà pin cũng trâu hơn tưởng đốt pin như apple nhưng lên vừa mượt_pin vừa trâu mượt như màn 90 hz,5,3 tuần trước,{SCREEN#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};,positive,1
5600,mới mua hôm_qua máy khá mạnh tuy pin_hơi nhanh_hao nhưng cũng tốt chơi game fps được 60 cảm_biến vân tay quá nhạy,5,12/4/2020,{FEATURES#Negative};{BATTERY#Neutral};{PERFORMANCE#Positive};,positive,1
5601,sử_dụng nhỏ gọn chơi game_mượt đảm_bảo xài bao êm_pin sử_dụng khá tốt nếu sử_dụng wifi cảm_ứng mượt_mà phù_hợp giới nữ văn_phòng,5,10/7/2018,{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};,positive,1
5602,máy tốt trong tầm_giá các thao_tác mượt_pin trâu internet nhanhcó điều là icon hơi lớn 1 chút,5,17/12/2019,{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Negative};{PRICE#Neutral};{GENERAL#Positive};,positive,1
5603,nhận máy hqa thấy các bạn nói pin trâu nhưng mình thấy máy của mình thì pin_yếu quá mọi thứ khác thì tốt,3,14/09/2019,{BATTERY#Negative};{GENERAL#Positive};,neutral,2
5604,rất tuyệt_vời máy đẹpchạy_mượt hơn cả mong_đợi camera đẹp cấu_hình cực mạnh màu_sắc_đẹp nhân_viên nhiệt_tìnhvui vẻ,5,5/11/2019,{SCREEN#Positive};{CAMERA#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};{SER&ACC#Positive};,positive,1
5605,mới mua 1 ngày xài cũng tốt lắm mình chỉ thắc_mắc sao nghe được có 1 bên loa hay do điện_thoại giờ nó thế,4,19/05/2019,{FEATURES#Neutral};{GENERAL#Positive};,positive,1
5606,iphone 8 plus thì có màu vàng gold sữa độc_quyền nên cầm nó trên tay dân có chút hiểu_biết về smartphone vẫn biết là 8 nhé hiệu_năng thì khỏi bàn xs max chip a12 con này thì a11 nhanh như điện luôn ngoại_hình thì lung_linh vì được gia_công_bằng kính nên nhìn rất sang_trọng thế_giới di_động thì chăm_sóc khách_hàng chu_đáo đó giờ rồi nên các bạn cứ yên_tâm nếu đang có ý_định mua con này nhé,5,6 ngày trước,{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};{SER&ACC#Positive};,positive,1
5607,máy mk mới mua hôm 152 mọi thứ điều tốt ngoại_trừ pin nhanh hết với màng_hình chụp cận_cảnh cảm_thấy nó mờ với mè_mè sao_ý hk biết máy khác sao với_lại mk hk bk chế_độ ánh_sáng nó tự_giảm hay sao mà mk_chỉnh chế_độ sáng vừa đủ mk dùng tại_sao bấm_xíu cái nó tự xuống rồi có_khi tự lên ánh_sáng hk bk điện_thoại mk có bị lỗi về vấn_đề đó hk nữa,3,17/02/2020,{SCREEN#Negative};{FEATURES#Negative};{BATTERY#Negative};{GENERAL#Positive};,neutral,2
5608,rất mượt_mà khi chơi liên_quân tầm giá khá tốt nhân_viên thế_giới di_động nhiệt_tình chu_đáo,5,23/04/2020,{PERFORMANCE#Positive};{PRICE#Positive};{SER&ACC#Positive};,positive,1
5609,điện_thoại có bảo_hành lỗi đơ máy không à mua hồi tháng 1 giờ nó lâu_làu cái kêu te đơ luôn máy xin cảm_ơn,4,12/5/2020,{PERFORMANCE#Negative};{OTHERS};,positive,1
5610,mua được 1 tuần rất ít xài chỉ xài vào chiều_tối chạy phần_mềm khá ổnloa nghe rất ấm_sạc nhanh pin_hụt hụt hơi nhanh cái mà thực_sự khó_chịu hay rớt sóng xuống tới e_test trận liên_quân 1417 p rớt sóng_mạng 23 lần và vài lần cảm_ứng màn_hình không nhạyđơ đơ ra không biết đổi được không,2,13/07/2020,{FEATURES#Neutral};{BATTERY#Neutral};{PERFORMANCE#Positive};,negative,0
5611,nhanh hết điện quá mở khóa vân_tay rất kém camera chụp hình quá kém conc_thua cả con sam_sung j5 cũ,2,12/8/2020,{CAMERA#Negative};{FEATURES#Negative};{BATTERY#Negative};,negative,0
5612,mình vừa mua máy đẹp chơi game mượt dùng lâu chưa biết thế_nào nhân_viên tư_vấn nhiệt_tình vui_vẻ mình rất thích,5,21/06/2019,{PERFORMANCE#Positive};{DESIGN#Positive};{SER&ACC#Positive};,positive,1
5613,mới mua dk 3 ngày xài tốt với tầm_giá a em nên mua xài đi vài bữa hết máy mới đó,5,8/11/2019,{PRICE#Neutral};{GENERAL#Positive};,positive,1
5614,máy cầm vừa tay camera chụp rõ loa nghe hay cực máy mượt vừa lấy trưa hôm_nay,5,5/1/2020,{CAMERA#Positive};{FEATURES#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};,positive,1
5615,quá kém so với những gì quảng_cáo nên cân_nhắc kỹ trước khi mua chip thì yếu màn_hình thì kém,1,16/06/2020,{SCREEN#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};,negative,0
5616,máy xinh gọn_nhẹ vừa tay vừa hợp với giá tiền chỉ có_điều thao_tác hơi chậm,4,20/08/2019,{FEATURES#Negative};{DESIGN#Positive};{PRICE#Positive};,positive,1
5617,hối_hận trăm phan_ngàn gì da mua cái gì cung_tệ hết chân gì đâu ohchưa thay cai đâm_dung nào tao lao như cai_may này,1,7 ngày trước,{GENERAL#Negative};,negative,0
5618,mấy ông lên chê này chê_nọ tui mua 3 ngày đánh ngày liên_quân rất mượt_pin thì khỏi nói 1 trận 2 pin tằm giá này sam sum_còn không có khuyên mấy ace yếu tiền thì nên xài rất tốt,5,30/06/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};,positive,1
5619,cảm_ứng nhạy_camera và màn_hình rất đẹp spen hỗ_trợ tối da trong c việc văn_phonh,5,3 tuần trước,{SCREEN#Positive};{CAMERA#Positive};{FEATURES#Positive};,positive,1
5620,mới mua hôm_qua nhưng xài sao thấy pin tuột nhanh quá tất_cả còn lại cả thấy tốt,3,12/1/2020,{BATTERY#Negative};{GENERAL#Positive};,neutral,2
5621,đã mua và sử_dụng được hơn 1 tuần quá tốt trước đó thấy nhiều ng chê quá cũng ngán nhưng sử_dụng rồi thì tốt trong tầm giá tiền đủ để trãi_nghiệm các nhu_cầu cơ_bản chứ đòi_hỏi cao quá thì mua các dòng máy cao_cấp đi,5,16/07/2020,{PRICE#Neutral};{GENERAL#Positive};{OTHERS};,positive,1
5622,sản_phẩm dùng đã được sử_dụng 2 ngày nhìn_chung khá tốt chưa có hiện_tượng gì xảy ra dịch_vụ tư_vấn khá tốt cho 5 sao 3,5,27/10/2019,{GENERAL#Positive};{SER&ACC#Positive};,positive,1
5623,camera trước 8 mp nhưng chụp ảnh và video call màu rất nhợt_nhạt không biết do máy mình mua bị hay tất_cả đều như_thế,3,2 tuần trước,{CAMERA#Negative};,neutral,2
5624,máy thấy cũng dk tùy giá rẻ thấy cũng hài_lòng những mà không có ốp lưng mỏi kém không biết mua đầu mà có,3,2/3/2020,{DESIGN#Negative};{PRICE#Positive};{GENERAL#Neutral};,neutral,2
5625,máy em mua chưa tới 1 tháng mà độ chai_pin đã tụt mất 2 không vừa sạc vừa dùng ngày xạc 1 lần cho e_hỏi như_thế máy có bị làm_sao không ạ,5,9/10/2019,{BATTERY#Negative};{OTHERS};,positive,1
5626,quá kém bb không còn như ngày_xưa pin ảo đơ máy rất chậm chụp hình thì quá_ư là kém,3,22/10/2019,{CAMERA#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};,neutral,2
5627,sản_phẩm bị lỗi xài được 1 tuần đổi lại có được không ạ có mất_phí không ạ em xin cảm_ơn ạ,3,9/4/2020,{GENERAL#Negative};{OTHERS};,neutral,2
5628,nói thật nhe ae pin tuột nhanh như iphone 5 nóng_máy được cái mã_rả cả đám ai mua nên xem kỹ mặt lưng_hở nhiều lắm khi sử_dụng nóng máy_lênh thì keo nó sẽ nóng và hở nắp lưng xài lâu chắc rớt luôn cái nắp lưng sai_lầm được con chíp s660tui bị hở nắp lưng hết 3 cái rồi bênh thế_giới di_động đã hoàn tiền,1,5/9/2019,{BATTERY#Negative};{PERFORMANCE#Negative};{DESIGN#Negative};,negative,0
